Resource,Field,StandardName,DisplayName,Group,DataType,MaxLength,MaxPrecision,Synonyms,FieldStatus,BEDES,Lookup,LookupStatus,PropertyTypes,Payloads,SpanishName,FrenchCanadianName,StatusChangeDate,RevisionDate,AddedInVersion,SourceResource,OrgPct,OrgAdopted,OrgTotal,SourceUrl,FetchedAt
Property,ShowingAttendedYN,ShowingAttendedYN,Showing Attended Yes/No,"Listing, Showing",Boolean,,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Asistencia Exhibición SN,Visite supervisée O/N,8/9/2017,6/17/2021,1.6.0,,13,43,344,https://dd.reso.org/DD2.0/Property/ShowingAttendedYN/,2026-05-04T15:53:34Z
Property,ShowingConsiderations,ShowingConsiderations,Showing Considerations,"Listing, Showing","String List, Multi",255,,,Active,,ShowingConsiderations,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,,,8/17/2023,8/18/2023,2.0.0,,9,32,344,https://dd.reso.org/DD2.0/Property/ShowingConsiderations/,2026-05-04T15:53:34Z
Property,ShowingContactName,ShowingContactName,Showing Contact Name,"Listing, Showing",String,40,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Nombre de Contacto Exhibición,Nom du contact pour la visite,11/19/2013,6/17/2021,,,12,41,344,https://dd.reso.org/DD2.0/Property/ShowingContactName/,2026-05-04T15:53:34Z
Property,ShowingContactPhone,ShowingContactPhone,Showing Contact Phone,"Listing, Showing",String,16,,ShowingPhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Teléfono de Contacto Exhibición,Numéro de téléphone du contact pour la visite,7/21/2015,6/17/2021,1.4.0,,29,100,344,https://dd.reso.org/DD2.0/Property/ShowingContactPhone/,2026-05-04T15:53:34Z
Property,ShowingContactPhoneExt,ShowingContactPhoneExt,Showing Contact Phone Ext,"Listing, Showing",String,10,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Ext Telefónica de Contacto Exhibición,Poste téléphonique du contact pour la visite,7/21/2015,6/17/2021,1.4.0,,2,7,344,https://dd.reso.org/DD2.0/Property/ShowingContactPhoneExt/,2026-05-04T15:53:34Z
Property,ShowingContactType,ShowingContactType,Showing Contact Type,"Listing, Showing","String List, Multi",75,,,Active,,ShowingContactType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Tipo de Contacto Exhibición,Type de contact pour la visite,11/19/2013,6/17/2021,,,14,47,344,https://dd.reso.org/DD2.0/Property/ShowingContactType/,2026-05-04T15:53:34Z
Property,ShowingDays,ShowingDays,Showing Days,"Listing, Showing","String List, Multi",1024,,,Active,,ShowingDays,Open,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Días de Exhibición,Jours de visite,8/9/2017,6/17/2021,1.6.0,,2,7,344,https://dd.reso.org/DD2.0/Property/ShowingDays/,2026-05-04T15:53:34Z
Property,ShowingEndTime,ShowingEndTime,Showing End Time,"Listing, Showing",Timestamp,27,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Hora de Finalización de Exhibición,Heure de fin de la visite,8/9/2017,6/17/2021,1.6.0,,1,2,344,https://dd.reso.org/DD2.0/Property/ShowingEndTime/,2026-05-04T15:53:34Z
Property,ShowingInstructions,ShowingInstructions,Showing Instructions,"Listing, Showing",String,4000,,ShowingRemarks,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Instrucciones de Exhibición,Instructions relatives à la visite,11/9/2011,6/17/2021,,,83,285,344,https://dd.reso.org/DD2.0/Property/ShowingInstructions/,2026-05-04T15:53:35Z
Property,ShowingRequirements,ShowingRequirements,Showing Requirements,"Listing, Showing","String List, Multi",1024,,,Active,,ShowingRequirements,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Requisitos de Exhibición,Exigences relatives à la visite,12/26/2018,6/17/2021,1.6.0,,28,98,344,https://dd.reso.org/DD2.0/Property/ShowingRequirements/,2026-05-04T15:53:34Z
Property,ShowingServiceName,ShowingServiceName,Showing Service Name,"Listing, Showing","String List, Single",50,,,Active,,ShowingServiceName,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,,,8/17/2023,8/18/2023,2.0.0,,1,5,344,https://dd.reso.org/DD2.0/Property/ShowingServiceName/,2026-05-04T15:53:35Z
Property,ShowingStartTime,ShowingStartTime,Showing Start Time,"Listing, Showing",Timestamp,27,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Hora de Inicio de Exhibición,Heure de début de la visite,8/9/2017,6/17/2021,1.6.0,,1,3,344,https://dd.reso.org/DD2.0/Property/ShowingStartTime/,2026-05-04T15:53:35Z
Property,SignOnPropertyYN,SignOnPropertyYN,Sign On Property Yes/No,"Listing, Marketing",Boolean,,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Propiedad con Letrero SN,Pancarte sur la propriété O/N,7/3/2014,6/17/2021,,,34,117,344,https://dd.reso.org/DD2.0/Property/SignOnPropertyYN/,2026-05-04T15:53:35Z
Property,SimpleDaysOnMarket,SimpleDaysOnMarket,Simple Days on Market,"Listing, Dates",Number,4,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,,,1/10/2019,1/10/2019,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/Property/SimpleDaysOnMarket/,2026-05-04T15:53:35Z
Property,Skirt,Skirt,Skirt,Structure,"String List, Multi",1024,,,Active,,Skirt,Open with Enumerations,MOBI,IDX,Rodeo,Jupe,12/26/2018,6/17/2021,,,12,42,344,https://dd.reso.org/DD2.0/Property/Skirt/,2026-05-04T15:53:35Z
Property,SocialMedia,SocialMedia,Social Media,Listing,Collection,,,,Active,,,,,,,,1/22/2022,4/4/2023,1.7.0,SocialMedia,,,,https://dd.reso.org/DD2.0/Property/SocialMedia/,2026-05-04T15:53:35Z
Property,SourceSystem,SourceSystem,Source System,Listing,Resource,,,,Active,,,,,OM,,,1/17/2022,2/10/2022,1.7.0,OUID,,,,https://dd.reso.org/DD2.0/Property/SourceSystem/,2026-05-04T15:53:35Z
Property,SourceSystemID,SourceSystemID,Source System ID,Listing,String,25,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,ID Sistema Fuente,ID du système source,8/9/2017,6/17/2021,1.5.0,,58,201,344,https://dd.reso.org/DD2.0/Property/SourceSystemID/,2026-05-04T15:53:35Z
Property,SourceSystemKey,SourceSystemKey,Source System Key,Listing,String,255,,ProviderKey,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Clave Sistema Fuente,Clé du système source,12/26/2018,8/25/2023,1.5.0,,83,286,344,https://dd.reso.org/DD2.0/Property/SourceSystemKey/,2026-05-04T15:53:35Z
Property,SourceSystemName,SourceSystemName,Source System Name,Listing,String,255,,"ProviderName, MLSID",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Nombre Sistema Fuente,Nom du système source,12/26/2018,6/17/2021,1.5.0,,39,135,344,https://dd.reso.org/DD2.0/Property/SourceSystemName/,2026-05-04T15:53:35Z
Property,SpaFeatures,SpaFeatures,Spa Features,Characteristics,"String List, Multi",1024,,,Active,,SpaFeatures,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM","IDX , OM",Características de Spa,Caractéristiques du spa,12/26/2018,6/17/2021,,,62,212,344,https://dd.reso.org/DD2.0/Property/SpaFeatures/,2026-05-04T15:53:35Z
Property,SpaYN,SpaYN,Spa Yes/No,Characteristics,Boolean,,,"Jacuzzi, HotTub",Active,"Water Feature Type = ""Hot tub""",,,"RESI , RLSE , RINC , LAND , MOBI , FARM",OM,Spa SN,Spa O/N,12/26/2018,6/17/2021,,,53,182,344,https://dd.reso.org/DD2.0/Property/SpaYN/,2026-05-04T15:53:35Z
Property,SpecialLicenses,SpecialLicenses,Special Licenses,Business,"String List, Multi",1024,,,Active,,SpecialLicenses,Open with Enumerations,BUSO,OM,Licencias Especiales,Permis particulier,7/3/2014,6/17/2021,,,13,46,344,https://dd.reso.org/DD2.0/Property/SpecialLicenses/,2026-05-04T15:53:35Z
Property,SpecialListingConditions,SpecialListingConditions,Special Listing Conditions,"Listing, Contract","String List, Multi",1024,,"SaleType, REO, ShortSale, NoticeOfDefault, Foreclosure",Active,,SpecialListingConditions,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Condiciones Especiales de Listado,Conditions particulières,12/26/2018,6/17/2021,,,74,254,344,https://dd.reso.org/DD2.0/Property/SpecialListingConditions/,2026-05-04T15:53:35Z
Property,StandardStatus,StandardStatus,Standard Status,Listing,"String List, Single",25,,"NormalizedListingStatus, RetsStatus",Active,"Identifier Label = ""Listing"" Account Status = [value]",StandardStatus,Locked with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Estado Estándar,Statut standard,12/26/2018,8/25/2023,1.5.0,,94,325,344,https://dd.reso.org/DD2.0/Property/StandardStatus/,2026-05-04T15:53:35Z
Property,StartShowingDate,StartShowingDate,Start Showing Date,"Listing, Showing",Date,10,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,,,5/21/2020,5/21/2020,2.0.0,,6,22,344,https://dd.reso.org/DD2.0/Property/StartShowingDate/,2026-05-04T15:53:35Z
Property,StateOrProvince,StateOrProvince,State Or Province,"Location, Address","String List, Single",2,,,Active,State = [state code],StateOrProvince,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Estado o Provincia,État ou province,12/26/2018,6/17/2021,,,99,339,344,https://dd.reso.org/DD2.0/Property/StateOrProvince/,2026-05-04T15:53:35Z
Property,StateRegion,StateRegion,State Region,"Location, Area",String,150,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Estado Región,Région de l’état,6/21/2016,6/17/2021,1.5.0,,1,5,344,https://dd.reso.org/DD2.0/Property/StateRegion/,2026-05-04T15:53:35Z
Property,StatusChangeTimestamp,StatusChangeTimestamp,Status Change Timestamp,"Listing, Dates",Timestamp,27,,StatusDateTime,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Marca de Tiempo Cambio de Estado,Heure et date de la mise à jour du statut,12/26/2018,6/17/2021,,,68,235,344,https://dd.reso.org/DD2.0/Property/StatusChangeTimestamp/,2026-05-04T15:53:35Z
Property,Stories,Stories,Stories,Structure,Number,2,,Floors,Active,,,,"RESI , RLSE , RINC , MOBI , FARM , COMS , COML",IDX,Pisos,Étages,12/26/2018,6/17/2021,,,71,244,344,https://dd.reso.org/DD2.0/Property/Stories/,2026-05-04T15:53:36Z
Property,StoriesTotal,StoriesTotal,Stories Total,Structure,Number,3,,StoriesBuildingTotal,Active,"Spatial Unit Type = ""Building"" Spatial Unit Type = ""Floor"" Quantity = [value]",,,"RESI , RLSE , RINC , MOBI , FARM , COMS , COML",IDX,Total Pisos,Nombre d’étages,12/26/2018,6/17/2021,,,35,122,344,https://dd.reso.org/DD2.0/Property/StoriesTotal/,2026-05-04T15:53:36Z
Property,StreetAdditionalInfo,StreetAdditionalInfo,Street Additional Info,"Location, Address",String,50,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Información Adicional de Calle,Autre information sur la rue,12/26/2018,6/17/2021,,,23,80,344,https://dd.reso.org/DD2.0/Property/StreetAdditionalInfo/,2026-05-04T15:53:36Z
Property,StreetDirPrefix,StreetDirPrefix,Street Direction Prefix,"Location, Address","String List, Single",15,,,Active,Street Name Pre Directional = [value],StreetDirection,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Prefijo Dirección de Calle,Point cardinal apposé en préfixe,12/26/2018,6/17/2021,,,88,303,344,https://dd.reso.org/DD2.0/Property/StreetDirPrefix/,2026-05-04T15:53:36Z
Property,StreetDirSuffix,StreetDirSuffix,Street Direction Suffix,"Location, Address","String List, Single",15,,,Active,Street Name Post Directional = [value],StreetDirection,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Sufijo Dirección de Calle,Point cardinal apposé en suffixe,12/26/2018,6/17/2021,,,50,172,344,https://dd.reso.org/DD2.0/Property/StreetDirSuffix/,2026-05-04T15:53:36Z
Property,StreetName,StreetName,Street Name,"Location, Address",String,50,,,Active,Street Name = [value],,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Calle,Nom de la rue,12/26/2018,6/17/2021,,,99,340,344,https://dd.reso.org/DD2.0/Property/StreetName/,2026-05-04T15:53:36Z
Property,StreetNumber,StreetNumber,Street Number,"Location, Address",String,25,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Número de Calle,Numéro de la rue,12/26/2018,8/25/2023,,,99,339,344,https://dd.reso.org/DD2.0/Property/StreetNumber/,2026-05-04T15:53:36Z
Property,StreetNumberNumeric,StreetNumberNumeric,Street Number Numeric,"Location, Address",Number,10,,,Active,Address Number = [value],,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Número de Calle en Números,Numéro de la rue en chiffres,12/26/2018,6/17/2021,,,73,250,344,https://dd.reso.org/DD2.0/Property/StreetNumberNumeric/,2026-05-04T15:53:36Z
Property,StreetSuffix,StreetSuffix,Street Suffix,"Location, Address","String List, Single",25,,,Active,Street Name Post Type = [value],StreetSuffix,Open,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Sufijo de Calle,Suffixe de la rue,12/26/2018,6/17/2021,,,72,246,344,https://dd.reso.org/DD2.0/Property/StreetSuffix/,2026-05-04T15:53:36Z
Property,StreetSuffixModifier,StreetSuffixModifier,Street Suffix Modifier,"Location, Address",String,25,,"Street Suffix Alternate, Street Suffix Extension.",Active,Street Name Post Modifier = [value],,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Modificador de Sufijo de Calle,Autres suffixes,12/26/2018,6/17/2021,,,4,15,344,https://dd.reso.org/DD2.0/Property/StreetSuffixModifier/,2026-05-04T15:53:36Z
Property,StructureType,StructureType,Structure Type,Structure,"String List, Multi",25,,BuildingType,Active,,StructureType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Tipo de Estructura,Type de structure,12/26/2018,6/17/2021,1.5.0,,63,218,344,https://dd.reso.org/DD2.0/Property/StructureType/,2026-05-04T15:53:36Z
Property,SubAgencyCompensation,SubAgencyCompensation,Sub Agency Compensation,"Listing, Compensation",String,25,,"SubAgentCompensation, CoBrokerCompensation",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Compensación de Subagencia,Rémunération de l’agence secondaire,11/9/2011,6/17/2021,,,28,98,344,https://dd.reso.org/DD2.0/Property/SubAgencyCompensation/,2026-05-04T15:53:36Z
Property,SubAgencyCompensationType,SubAgencyCompensationType,Sub Agency Compensation Type,"Listing, Compensation","String List, Single",25,,"SubAgentCompensationType, CoBrokerCompensationType",Active,,CompensationType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Tipo de Compensación de Subagencia,Type de rémunération de l’agence secondaire,6/21/2016,6/17/2021,,,23,78,344,https://dd.reso.org/DD2.0/Property/SubAgencyCompensationType/,2026-05-04T15:53:36Z
Property,SubdivisionName,SubdivisionName,Subdivision Name,"Location, Area",String,50,,Builder's Tract,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Subdivisión,Nom de la sous-division,12/26/2018,6/17/2021,,,90,309,344,https://dd.reso.org/DD2.0/Property/SubdivisionName/,2026-05-04T15:53:36Z
Property,SuppliesExpense,SuppliesExpense,Supplies Expense,Financial,Number,14,2,,Active,,,,RINC,,Gasto Suministros,Dépenses en fournitures,11/9/2011,6/17/2021,,,7,24,344,https://dd.reso.org/DD2.0/Property/SuppliesExpense/,2026-05-04T15:53:36Z
Property,SyndicateTo,SyndicateTo,Syndicate To,"Listing, Marketing","String List, Multi",1024,,,Active,,SyndicateTo,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Redifundir a,Afficher sur,8/9/2017,3/27/2026,1.4.0,,16,54,344,https://dd.reso.org/DD2.0/Property/SyndicateTo/,2026-05-04T15:53:36Z
Property,SyndicationRemarks,SyndicationRemarks,Syndication Remarks,"Listing, Remarks",String,4000,,AdvertisingRemarks,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Observaciones de Redifusión,Commentaires sur l’affichage,7/3/2014,6/17/2021,,,11,39,344,https://dd.reso.org/DD2.0/Property/SyndicationRemarks/,2026-05-04T15:53:36Z
Property,TaxAnnualAmount,TaxAnnualAmount,Tax Annual Amount,Tax,Number,14,2,,Active,Tax Annual Amount = [value],,,"RESI , RINC , LAND , MOBI , FARM , COMS , COML","IDX , OM",Monto Anual de Impuestos,Montant annuel des taxes,12/26/2018,6/17/2021,,,86,297,344,https://dd.reso.org/DD2.0/Property/TaxAnnualAmount/,2026-05-04T15:53:36Z
Property,TaxAnnualAmountPerLivingAreaUnit,TaxAnnualAmountPerLivingAreaUnit,Tax Annual Amount Per Living Area Unit,Tax,Number,14,2,,Active,,,,"RESI , RLSE , RINC , MOBI , FARM",,,,12/17/2020,12/17/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/Property/TaxAnnualAmountPerLivingAreaUnit/,2026-05-04T15:53:36Z
Property,TaxAnnualAmountPerSquareFoot,TaxAnnualAmountPerSquareFoot,Tax Annual Amount Per Square Foot,Tax,Number,14,2,,Active,,,,"RESI , RLSE , RINC , MOBI , FARM",,,,12/17/2020,12/17/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/Property/TaxAnnualAmountPerSquareFoot/,2026-05-04T15:53:36Z
Property,TaxAssessedValue,TaxAssessedValue,Tax Assessed Value,Tax,Number,14,,,Active,Tax Annual Amount = [value],,,"RESI , RINC , LAND , MOBI , FARM",,Valor Tasado de Impuestos,Valeur estimée des taxes,11/9/2011,6/17/2021,,,31,105,344,https://dd.reso.org/DD2.0/Property/TaxAssessedValue/,2026-05-04T15:53:36Z
Property,TaxBlock,TaxBlock,Tax Block,Tax,String,25,,Block,Active,"Identifier Label = ""Tax block""Identifier = [value]",,,"RESI , RINC , LAND , MOBI , FARM , COMS , COML",OM,Bloque de Impuestos,Taxes foncières - Bloc,11/9/2011,6/17/2021,,,28,98,344,https://dd.reso.org/DD2.0/Property/TaxBlock/,2026-05-04T15:53:36Z
Property,TaxBookNumber,TaxBookNumber,Tax Book Number,Tax,String,25,,,Active,"Identifier Label = ""Tax book number""Identifier = [value]",,,"RESI , RINC , LAND , MOBI , FARM",OM,Número de Libro de Impuestos,Taxes foncières - Numéro dans les livres,11/9/2011,6/17/2021,,,11,38,344,https://dd.reso.org/DD2.0/Property/TaxBookNumber/,2026-05-04T15:53:36Z
Property,TaxLegalDescription,TaxLegalDescription,Tax Legal Description,Tax,String,6000,,LegalDescription,Active,,,,"RESI , RINC , LAND , MOBI , FARM , COMS , COML",OM,Descripción Legal de Impuestos,Taxes foncières - Description cadastrale,11/9/2011,6/17/2021,,,63,216,344,https://dd.reso.org/DD2.0/Property/TaxLegalDescription/,2026-05-04T15:53:36Z
Property,TaxLot,TaxLot,Tax Lot,Tax,String,25,,Lot,Active,"Identifier Label = ""Tax lot""Identifier = [value]",,,"RESI , RINC , LAND , MOBI , FARM , COMS , COML",OM,Lote de Impuestos,Taxes foncières - Lot,11/9/2011,6/17/2021,,,36,123,344,https://dd.reso.org/DD2.0/Property/TaxLot/,2026-05-04T15:53:37Z
Property,TaxMapNumber,TaxMapNumber,Tax Map Number,Tax,String,25,,,Active,"Identifier Label = ""Tax map number""Identifier = [value]",,,"RESI , RINC , LAND , MOBI , FARM",OM,Número de Mapa de Impuestos,Taxes foncières - Numéro sur la carte,11/9/2011,6/17/2021,,,14,49,344,https://dd.reso.org/DD2.0/Property/TaxMapNumber/,2026-05-04T15:53:37Z
Property,TaxOtherAnnualAssessmentAmount,TaxOtherAnnualAssessmentAmount,Tax Other Annual Assessment Amount,Tax,Number,14,2,,Active,Tax Other Assessment Amount = [value],,,"RESI , RINC , LAND , MOBI , FARM , COMS , COML",OM,Otro Monto de Evaluación Anual de Impuestos,Taxes foncières - Autres évaluations annuelles,7/21/2015,6/17/2021,,,15,51,344,https://dd.reso.org/DD2.0/Property/TaxOtherAnnualAssessmentAmount/,2026-05-04T15:53:37Z
Property,TaxParcelLetter,TaxParcelLetter,Tax Parcel Letter,Tax,String,25,,,Active,"Identifier Label = ""Tax parcel letter""Identifier = [value]",,,"RESI , RLSE , RINC , LAND , MOBI , FARM",OM,Carta de Parcela de Impuestos,Taxes foncières - Lettre de la parcelle,11/9/2011,6/17/2021,,,3,12,344,https://dd.reso.org/DD2.0/Property/TaxParcelLetter/,2026-05-04T15:53:37Z
